X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
186.5,559.5,92.33333333333333,184.66666666666669,365,330,0,0,0,1e3,265.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
207.25,621.75,90.66666666666666,181.33333333333331,111,330,0,0,0,1e3,137.00000000000003,0,0,0,0,729.9999999999999,630,0,0,0
220.74999999999997,662.25,83.33333333333333,166.66666666666666,400.00000000000006,330,0,390,70.00000000000014,0,0,0,0,0,22.00000000000005,729.9999999999999,630,0,0,0
235.99999999999997,708,95.33333333333333,190.66666666666666,400.00000000000006,330,0,206.99999999999997,0,0,0,0,0,0,0,729.9999999999999,484.0000000000002,0,0,0
216.25,648.75,94.66666666666666,189.33333333333331,400.00000000000006,330,0,158.99999999999994,0,0,0,0,0,0,0,729.9999999999999,360,0,0,0
234.49999999999997,703.5,138,276.00000000000006,400.00000000000006,330,0,30.999999999999982,0,0,0,0,0,0,0,729.9999999999999,142,0,0,0
232,696,159,318,400.00000000000006,330,0,42.99999999999999,0,0,0,0,0,0,0,729.9999999999999,39.99999999999997,0,0,0
268,804,174.66666666666666,349.3333333333333,291.99999999999994,330,0,0,0,0,0,0,0,0,0,729.9999999999999,7.999999999999972,0,0,0
296.5,889.5,184.66666666666666,369.33333333333337,224.99999999999997,330,0,0,0,0,0,0,0,0,0,729.9999999999999,15.999999999999943,0,0,0
310.5,931.5,195.66666666666666,391.3333333333333,0,0,0,0,0,640.9999999999999,0,0,0,0,0,729.9999999999999,102.99999999999997,0,0,0
317.25,951.75,213,426.00000000000006,0,46.000000000000036,0,0,0,1e3,0,0,0,0,0,729.9999999999999,300.00000000000017,0,0,0
289,867.0000000000001,210,420.00000000000006,360,330,0,0,0,1e3,0,0,0,0,0,729.9999999999999,538,0,0,0
248.5,745.5,208.33333333333331,416.6666666666667,400.00000000000006,330,0,282.00000000000006,0,1e3,0,0,0,0,0,729.9999999999999,623.9999999999999,0,0,0
212,636,207.33333333333331,414.66666666666663,400.00000000000006,330,0,365,0,1e3,0,0,0,0,0,729.9999999999999,622.0000000000003,0,0,0
188.25,564.75,195.66666666666666,391.3333333333333,400.00000000000006,330,0,390,84.99999999999982,1e3,44.999999999999986,0,0,0,0,729.9999999999999,630,0,0,0
177.25,531.75,187,374.00000000000006,400.00000000000006,330,0,390,97.00000000000006,1e3,82.99999999999987,0,0,0,0,729.9999999999999,630,0,0,0
174.99999999999997,525.0000000000001,172.33333333333331,344.66666666666663,400.00000000000006,330,0,385.99999999999983,0,1e3,122.99999999999991,0,0,0,0,729.9999999999999,630,0,0,0
182.5,547.5,148.66666666666666,297.3333333333333,400.00000000000006,330,0,384.00000000000006,0,1e3,184.99999999999986,0,0,0,0,729.9999999999999,630,0,0,0
200.49999999999997,601.5,126.33333333333333,252.66666666666666,400.00000000000006,330,0,219.0000000000001,0,1e3,237.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
189.5,568.5,107.33333333333333,214.66666666666666,400.00000000000006,330,0,205.00000000000009,0,1e3,288.99999999999994,0,0,0,0,729.9999999999999,630,0,0,0
156.75,470.25,84,168.00000000000003,400.00000000000006,330,0,390,100.99999999999999,1e3,643,0,0,0,0,729.9999999999999,630,0,0,0
119.99999999999999,360,64,128,400.00000000000006,330,0,390,455.0000000000001,1e3,850,0,0,0,0,729.9999999999999,630,0,0,0
104.99999999999999,315,56.666666666666664,113.33333333333334,400.00000000000006,330,0,390,355.99999999999983,1e3,836.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
95.75,287.25,52.666666666666664,105.33333333333334,400.00000000000006,330,0,390,192.00000000000006,1e3,576,0,0,0,0,729.9999999999999,630,0,0,0
79,237.00000000000003,55,110,400.00000000000006,330,0,390,55.99999999999985,1e3,439.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
72,216,45.33333333333333,90.66666666666666,400.00000000000006,330,0,288.99999999999983,0,1e3,318.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
70,210.00000000000003,32.33333333333333,64.66666666666666,400.00000000000006,330,219.99999999999997,390,510,0,0,0,0,0,217.00000000000009,729.9999999999999,630,0,0,0
64.75,194.25,24,48,400.00000000000006,330,57.00000000000008,390,510,0,0,0,0,0,116.00000000000011,729.9999999999999,630,0,0,0
49.5,148.5,29.666666666666664,59.33333333333333,400.00000000000006,330,0,390,477.99999999999983,0,0,0,0,0,0,729.9999999999999,563,0,0,0
56.24999999999999,168.75,27.666666666666664,55.333333333333336,400.00000000000006,330,0,390,384.0000000000001,0,0,0,0,0,0,729.9999999999999,502,0,0,0
59.5,178.5,34,68,400.00000000000006,330,0,390,369.00000000000017,0,0,0,0,0,0,729.9999999999999,459.0000000000001,0,0,0
58.25,174.75,71.33333333333333,142.66666666666666,400.00000000000006,330,0,390,363.99999999999994,0,0,0,0,0,0,729.9999999999999,355.0000000000001,0,0,0
53,159,77.66666666666666,155.33333333333331,400.00000000000006,330,0,390,434,0,0,0,0,0,0,729.9999999999999,363.00000000000006,0,0,0
48.5,145.5,91.33333333333333,182.66666666666666,400.00000000000006,330,0,1.9999999999999545,0,1e3,0,0,0,0,0,729.9999999999999,401.0000000000001,0,0,0
52.74999999999999,158.25,123,246.00000000000003,400.00000000000006,330,0,390,17.999999999999744,1e3,0,0,0,0,0,729.9999999999999,503,0,0,0
41,123,129.33333333333331,258.66666666666663,400.00000000000006,330,72.99999999999986,390,510,1e3,147.00000000000003,0,0,0,0,729.9999999999999,630,0,0,0
39.25,117.75000000000001,138,276.00000000000006,400.00000000000006,330,195.99999999999994,390,510,1e3,234.99999999999991,0,0,0,0,729.9999999999999,630,0,0,0
38.99999999999999,117,147.66666666666666,295.3333333333333,400.00000000000006,330,151.00000000000003,390,510,1e3,235.99999999999997,0,0,0,0,729.9999999999999,630,0,0,0
35.75,107.25000000000001,146,292,400.00000000000006,330,211.9999999999999,390,510,1e3,272.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
30.75,92.25,145.33333333333331,290.6666666666667,400.00000000000006,330,207.99999999999997,390,510,1e3,248.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
29.499999999999996,88.5,141.66666666666666,283.3333333333333,400.00000000000006,330,78.00000000000006,390,510,1e3,231.9999999999999,0,0,0,0,729.9999999999999,630,0,0,0
27.75,83.25,95,190,400.00000000000006,330,19.999999999999957,390,510,1e3,348,0,0,0,0,729.9999999999999,630,0,0,0
26,78,60.33333333333333,120.66666666666667,400.00000000000006,330,0,390,354.9999999999999,1e3,411.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
33,99.00000000000001,46.33333333333333,92.66666666666666,400.00000000000006,330,0,390,235.99999999999991,1e3,445.9999999999999,0,0,0,0,729.9999999999999,630,0,0,0
40,120.00000000000001,36.666666666666664,73.33333333333334,400.00000000000006,330,0,390,324.99999999999983,1e3,735.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
47.25,141.75,29,58.00000000000001,400.00000000000006,330,1.9999999999999545,390,510,1e3,897,0,0,0,0,729.9999999999999,630,0,0,0
48.99999999999999,147,27.333333333333332,54.66666666666667,400.00000000000006,330,0,390,386.00000000000006,1e3,848.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
48.99999999999999,147,27.666666666666664,55.333333333333336,400.00000000000006,330,0,390,137.00000000000003,1e3,564.9999999999999,0,0,0,0,729.9999999999999,630,0,0,0
53.74999999999999,161.25,36.33333333333333,72.66666666666667,400.00000000000006,330,0,344.9999999999999,0,1e3,404.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
53.25,159.75,31.333333333333332,62.666666666666664,400.00000000000006,330,0,194.99999999999977,0,1e3,302,0,0,0,0,729.9999999999999,630,0,0,0
47,141,20.333333333333332,40.66666666666667,400.00000000000006,330,181.00000000000003,390,510,0,0,0,0,0,210.00000000000017,729.9999999999999,630,0,0,0
43.99999999999999,132,16.666666666666664,33.333333333333336,400.00000000000006,330,71.00000000000004,390,510,0,0,0,0,0,113.00000000000016,729.9999999999999,630,0,0,0
26.249999999999996,78.75,5,10,400.00000000000006,330,7.999999999999921,390,510,0,0,0,0,0,42.00000000000011,729.9999999999999,630,0,0,0
24.999999999999996,75,5.666666666666666,11.333333333333332,400.00000000000006,330,0,390,409.99999999999994,0,0,0,0,0,0,729.9999999999999,583.0000000000001,0,0,0
22.25,66.75,7.333333333333333,14.666666666666668,400.00000000000006,330,0,390,360.0000000000001,0,0,0,0,0,0,729.9999999999999,526.0000000000001,0,0,0
24.499999999999996,73.5,7.333333333333333,14.666666666666668,400.00000000000006,330,0,390,364.9999999999999,0,0,0,0,0,0,729.9999999999999,506.00000000000006,0,0,0
27.499999999999996,82.5,8,16,400.00000000000006,330,0,390,392.00000000000006,0,0,0,0,0,0,729.9999999999999,501.0000000000001,0,0,0
31.249999999999996,93.75,8.333333333333332,16.666666666666668,225.0000000000001,330,0,0,0,1e3,0,0,0,0,0,729.9999999999999,527,0,0,0
40,120.00000000000001,9.666666666666666,19.333333333333336,310.0000000000001,330,0,0,0,1e3,0,0,0,0,0,729.9999999999999,590.0000000000001,0,0,0
47.74999999999999,143.25,12.666666666666666,25.333333333333336,400.00000000000006,330,0,132.99999999999983,0,1e3,118.99999999999997,0,0,0,0,729.9999999999999,630,0,0,0
54.75,164.25,14.666666666666666,29.333333333333336,400.00000000000006,330,0,291.0000000000001,0,1e3,238.00000000000003,0,0,0,0,729.9999999999999,630,0,0,0
67,201,15.666666666666666,31.333333333333332,400.00000000000006,330,0,338.99999999999994,0,1e3,345,0,0,0,0,729.9999999999999,630,0,0,0
81.75,245.25000000000003,18.333333333333332,36.66666666666667,400.00000000000006,330,0,349.99999999999983,0,1e3,437.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
96.25,288.75,29.333333333333332,58.66666666666667,400.00000000000006,330,0,251.9999999999998,0,1e3,430.00000000000017,0,0,0,0,729.9999999999999,630,0,0,0
113.75,341.25,33.33333333333333,66.66666666666667,400.00000000000006,330,0,123.99999999999977,0,1e3,401.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
125.5,376.5,31.333333333333332,62.666666666666664,400.00000000000006,330,0,39.99999999999989,0,1e3,389.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
129.5,388.5,37.666666666666664,75.33333333333334,309.9999999999999,330,0,0,0,1e3,356.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
146.25,438.75000000000006,42.666666666666664,85.33333333333333,274.99999999999994,330,0,0,0,1e3,349.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
159.25,477.75000000000006,55,110,379,330,0,0,0,1e3,549.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
179.74999999999997,539.25,65.66666666666666,131.33333333333331,400.00000000000006,330,0,155.99999999999986,0,1e3,662.9999999999999,0,0,0,0,729.9999999999999,630,0,0,0
204.49999999999997,613.5,72,144,376.0000000000001,330,0,0,0,1e3,624,0,0,0,0,729.9999999999999,630,0,0,0
232,696,88,176.00000000000003,93.00000000000017,330,0,0,0,1e3,292.00000000000017,0,0,0,0,729.9999999999999,630,0,0,0
244.49999999999997,733.5,97.33333333333333,194.66666666666669,0,206.00000000000006,0,0,0,1e3,133.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
239.74999999999997,719.25,103.66666666666666,207.33333333333331,0,105.0000000000001,0,0,0,1e3,14.999999999999979,0,0,0,0,729.9999999999999,630,0,0,0
237.75,713.25,100.33333333333333,200.66666666666666,400.00000000000006,330,0,261.00000000000017,0,0,0,0,0,0,0,729.9999999999999,564.0000000000001,0,0,0
221.25,663.75,97.66666666666666,195.33333333333331,400.00000000000006,330,0,211.0000000000001,0,0,0,0,0,0,0,729.9999999999999,486.00000000000006,0,0,0
99.25,297.75,90,180.00000000000003,400.00000000000006,330,0,390,198.99999999999983,0,0,0,0,0,0,729.9999999999999,426.00000000000017,0,0,0
79.5,238.5,92.66666666666666,185.33333333333331,400.00000000000006,330,0,390,195.99999999999983,0,0,0,0,0,0,729.9999999999999,352.99999999999994,0,0,0
67.25,201.75000000000003,90.33333333333333,180.66666666666669,400.00000000000006,330,0,390,220.00000000000009,0,0,0,0,0,0,729.9999999999999,323.99999999999994,0,0,0
55.75,167.25,85.66666666666666,171.33333333333334,400.00000000000006,330,0,390,286.0000000000001,0,0,0,0,0,0,729.9999999999999,327.00000000000017,0,0,0
52,156,71.33333333333333,142.66666666666666,400.00000000000006,330,0,390,334.9999999999999,0,0,0,0,0,0,729.9999999999999,394,0,0,0
53.5,160.5,56.666666666666664,113.33333333333334,154.0000000000001,330,0,0,0,1e3,0,0,0,0,0,729.9999999999999,473.0000000000001,0,0,0
60.75,182.25,49.666666666666664,99.33333333333333,218.99999999999991,330,0,0,0,1e3,0,0,0,0,0,729.9999999999999,526.0000000000001,0,0,0
63.49999999999999,190.5,48.33333333333333,96.66666666666666,400.00000000000006,330,0,67.00000000000009,0,1e3,42.00000000000003,0,0,0,0,729.9999999999999,630,0,0,0
66.75,200.25000000000003,42.33333333333333,84.66666666666666,400.00000000000006,330,0,234.00000000000006,0,1e3,198.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
71.5,214.50000000000003,35.33333333333333,70.66666666666667,400.00000000000006,330,0,330.9999999999998,0,1e3,334,0,0,0,0,729.9999999999999,630,0,0,0
84.99999999999999,255.00000000000003,25.666666666666664,51.333333333333336,400.00000000000006,330,0,310.00000000000006,0,1e3,438.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
102.24999999999999,306.75,20,40,400.00000000000006,330,0,214.9999999999999,0,1e3,468.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
106.25,318.75,12.666666666666666,25.333333333333336,400.00000000000006,330,0,122.99999999999979,0,1e3,466,0,0,0,0,729.9999999999999,630,0,0,0
119,357,8,16,394.0000000000001,330,0,0,0,1e3,449.99999999999994,0,0,0,0,729.9999999999999,630,0,0,0
139.5,418.50000000000006,7.333333333333333,14.666666666666668,201.00000000000009,330,0,0,0,1e3,436.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
164.25,492.75000000000006,7.333333333333333,14.666666666666668,135.99999999999986,330,0,0,0,1e3,476.00000000000006,0,0,0,0,729.9999999999999,630,0,0,0
187.25,561.75,9,18,265.99999999999994,330,0,0,0,1e3,757,0,0,0,0,729.9999999999999,630,0,0,0
202.25,606.75,12.666666666666666,25.333333333333336,400.00000000000006,330,0,136.00000000000009,0,1e3,909.0000000000002,0,0,0,0,729.9999999999999,630,0,0,0
221.5,664.5,16.333333333333332,32.666666666666664,379.9999999999999,330,0,0,0,1e3,872,0,0,0,0,729.9999999999999,630,0,0,0
227.5,682.5,17.666666666666664,35.333333333333336,188,330,0,0,0,1e3,631,0,0,0,0,729.9999999999999,630,0,0,0
210.99999999999997,633,16.333333333333332,32.666666666666664,88.00000000000013,330,0,0,0,1e3,492.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
195.74999999999997,587.25,14.666666666666666,29.333333333333336,29.000000000000128,330,0,0,0,1e3,372.99999999999994,0,0,0,0,729.9999999999999,630,0,0,0
202.75,608.25,15.666666666666666,31.333333333333332,400.00000000000006,330,0,390,79.00000000000003,0,0,0,0,0,262.00000000000017,729.9999999999999,630,0,0,0
201.24999999999997,603.75,17,34,400.00000000000006,330,0,371.00000000000006,0,0,0,0,0,0,176,729.9999999999999,630,0,0,0
209,627,18.666666666666664,37.33333333333333,400.00000000000006,330,0,178.00000000000006,0,0,0,0,0,0,103.00000000000017,729.9999999999999,630,0,0,0
199.99999999999997,600,17,34,400.00000000000006,330,0,174.99999999999991,0,0,0,0,0,0,50.00000000000008,729.9999999999999,630,0,0,0
177.75,533.25,14.666666666666666,29.333333333333336,400.00000000000006,330,0,263.99999999999983,0,0,0,0,0,0,13.999999999999993,729.9999999999999,630,0,0,0
144.75,434.25,12.666666666666666,25.333333333333336,400.00000000000006,330,0,390,65.00000000000006,0,0,0,0,0,45.00000000000017,729.9999999999999,630,0,0,0
117.49999999999999,352.5,12,24,400.00000000000006,330,0,390,216.00000000000003,0,0,0,0,0,86.00000000000006,729.9999999999999,630,0,0,0
91,273,10.666666666666666,21.333333333333332,266.0000000000001,330,0,0,0,1e3,158.99999999999997,0,0,0,0,729.9999999999999,630,0,0,0
76.25,228.75,10.666666666666666,21.333333333333332,400.00000000000006,330,0,349.00000000000006,0,1e3,353.00000000000017,0,0,0,0,729.9999999999999,630,0,0,0
49.5,148.5,10.333333333333332,20.666666666666664,400.00000000000006,330,94.99999999999993,390,510,1e3,663.9999999999999,0,0,0,0,729.9999999999999,630,0,0,0
35.25,105.75,9,18,400.00000000000006,330,311.99999999999994,390,510,1e3,812,0,0,0,0,729.9999999999999,630,0,0,0
27.25,81.75,7.333333333333333,14.666666666666668,400.00000000000006,330,311,390,510,1e3,818.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
25.5,76.5,7,14.000000000000002,400.00000000000006,330,345,390,510,1e3,814,0,0,0,0,729.9999999999999,630,0,5.999999999999956,0
28.249999999999996,84.75,7.666666666666666,15.333333333333332,400.00000000000006,330,279.99999999999994,390,510,1e3,776.0000000000002,0,0,0,0,729.9999999999999,630,0,0,0
24.499999999999996,73.5,9.333333333333332,18.666666666666664,400.00000000000006,330,178.00000000000006,390,510,1e3,725.0000000000002,0,0,0,0,729.9999999999999,630,0,0,0
25.25,75.75000000000001,14,28.000000000000004,400.00000000000006,330,182.00000000000009,390,510,1e3,684,0,0,0,0,729.9999999999999,630,0,0,0
39.5,118.50000000000001,24.666666666666664,49.333333333333336,400.00000000000006,330,0,390,499.9999999999998,1e3,641.9999999999999,0,0,0,0,729.9999999999999,630,0,0,0
60.75,182.25,39,78,400.00000000000006,330,0,390,365.99999999999983,1e3,605.0000000000001,0,0,0,0,729.9999999999999,630,0,0,0
87,261,55,110,400.00000000000006,330,0,390,407.99999999999983,1e3,816.9999999999998,0,0,0,0,729.9999999999999,630,0,0,0
119,357,72.33333333333333,144.66666666666666,400.00000000000006,330,18.0000000000001,390,510,1e3,923.0000000000002,0,0,0,0,729.9999999999999,630,0,0,0
